Unnamed: 0,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,day,month,hour
1229706,122,0,2016-04-11 22:00:00,220.4,1,0,83043,9.7,,8.8,,1006.9,210.0,3.1,11,4,22
1229769,122,0,2016-04-11 23:00:00,229.5,1,0,83043,9.3,,8.7,,1007.1,220.0,2.1,11,4,23
1229832,122,0,2016-04-12 00:00:00,225.0,1,0,83043,9.2,,8.6,,1007.1,220.0,2.1,12,4,0
1229895,122,0,2016-04-12 01:00:00,231.1,1,0,83043,9.1,,8.5,,1006.9,210.0,2.1,12,4,1
1229958,122,0,2016-04-12 02:00:00,231.5,1,0,83043,8.7,,8.2,,1006.8,210.0,3.1,12,4,2
1230021,122,0,2016-04-12 03:00:00,232.0,1,0,83043,8.3,,8.0,,1006.6,210.0,2.1,12,4,3
1230084,122,0,2016-04-12 04:00:00,233.4,1,0,83043,8.3,,7.8,,1006.6,210.0,2.6,12,4,4
1230147,122,0,2016-04-12 05:00:00,228.3,1,0,83043,8.0,,6.7,,1006.6,210.0,2.6,12,4,5
1230210,122,0,2016-04-12 06:00:00,246.8,1,0,83043,7.6,,6.3,,1006.9,220.0,3.6,12,4,6
1230273,122,0,2016-04-12 07:00:00,269.5,1,0,83043,7.2,,6.3,,1007.1,230.0,3.6,12,4,7
1230336,122,0,2016-04-12 08:00:00,298.4,1,0,83043,8.5,,6.9,,1007.3,220.0,1.5,12,4,8
1230399,122,0,2016-04-12 09:00:00,311.2,1,0,83043,10.6,,8.1,,1007.2,200.0,2.6,12,4,9
1230462,122,0,2016-04-12 10:00:00,325.3,1,0,83043,13.3,0.0,7.8,,1006.8,230.0,2.1,12,4,10
1230525,122,0,2016-04-12 11:00:00,326.0,1,0,83043,14.2,,6.6,,1006.7,230.0,3.1,12,4,11
1230588,122,0,2016-04-12 12:00:00,330.4,1,0,83043,15.1,,7.7,,1006.5,240.0,3.1,12,4,12
1230651,122,0,2016-04-12 13:00:00,335.2,1,0,83043,14.7,,3.8,,1006.6,230.0,5.1,12,4,13
1230714,122,0,2016-04-12 14:00:00,364.1,1,0,83043,17.0,,4.4,,1006.3,220.0,6.7,12,4,14
1230777,122,0,2016-04-12 15:00:00,346.8,1,0,83043,17.4,,3.7,,1005.9,230.0,4.6,12,4,15
1230840,122,0,2016-04-12 16:00:00,332.3,1,0,83043,16.6,,4.1,,1005.8,220.0,4.6,12,4,16
1230903,122,0,2016-04-12 17:00:00,311.9,1,0,83043,14.9,,4.2,,1005.7,180.0,4.1,12,4,17
1230966,122,0,2016-04-12 18:00:00,286.6,1,0,83043,14.6,,4.4,,1005.7,170.0,4.1,12,4,18
1231029,122,0,2016-04-12 19:00:00,265.8,1,0,83043,13.4,,4.3,,1006.2,180.0,4.1,12,4,19
1231092,122,0,2016-04-12 20:00:00,245.7,1,0,83043,12.3,,5.1,,1006.6,170.0,3.1,12,4,20
1231155,122,0,2016-04-12 21:00:00,235.7,1,0,83043,11.1,0.0,5.3,,1006.9,200.0,3.6,12,4,21
1231218,122,0,2016-04-12 22:00:00,236.7,1,0,83043,10.3,0.0,6.1,,1007.3,190.0,2.6,12,4,22
1231281,122,0,2016-04-12 23:00:00,232.4,1,0,83043,8.7,0.0,5.3,,1007.5,250.0,1.0,12,4,23
1231344,122,0,2016-04-13 00:00:00,221.1,1,0,83043,7.6,0.0,5.5,,1007.5,160.0,0.5,13,4,0
1231407,122,0,2016-04-13 01:00:00,222.8,1,0,83043,6.9,0.0,5.7,,1007.4,250.0,1.0,13,4,1
1231470,122,0,2016-04-13 02:00:00,221.8,1,0,83043,6.2,0.0,5.5,,1007.5,220.0,1.0,13,4,2
1231533,122,0,2016-04-13 03:00:00,223.9,1,0,83043,5.8,0.0,5.1,,1007.3,260.0,0.5,13,4,3
1231596,122,0,2016-04-13 04:00:00,222.8,1,0,83043,5.5,0.0,4.9,,1007.1,350.0,1.0,13,4,4
1231659,122,0,2016-04-13 05:00:00,223.4,1,0,83043,4.7,0.0,4.3,,1007.1,320.0,1.0,13,4,5
1231722,122,0,2016-04-13 06:00:00,236.3,1,0,83043,4.1,0.0,3.7,,1007.2,310.0,0.5,13,4,6
1231785,122,0,2016-04-13 07:00:00,265.7,1,0,83043,7.1,0.0,6.2,,1007.5,160.0,1.0,13,4,7
1231848,122,0,2016-04-13 08:00:00,294.5,1,0,83043,9.8,0.0,6.2,,1007.7,180.0,0.5,13,4,8
1231911,122,0,2016-04-13 09:00:00,304.2,1,0,83043,11.5,,6.6,,1008.0,190.0,1.0,13,4,9
1231974,122,0,2016-04-13 10:00:00,324.7,1,0,83043,13.4,,4.2,,1008.1,240.0,2.1,13,4,10
1232037,122,0,2016-04-13 11:00:00,321.9,1,0,83043,15.1,0.0,4.8,,1008.2,230.0,2.1,13,4,11
1232100,122,0,2016-04-13 12:00:00,317.3,1,0,83043,15.3,0.0,2.5,,1008.4,250.0,3.1,13,4,12
1232163,122,0,2016-04-13 13:00:00,319.0,1,0,83043,17.1,,3.9,,1008.3,260.0,3.6,13,4,13
1232226,122,0,2016-04-13 14:00:00,341.6,1,0,83043,17.7,,2.2,,1008.2,240.0,3.6,13,4,14
1232289,122,0,2016-04-13 15:00:00,323.3,1,0,83043,16.6,,2.4,,1008.2,280.0,2.6,13,4,15
1232352,122,0,2016-04-13 16:00:00,309.5,1,0,83043,16.6,,3.6,,1008.3,290.0,2.1,13,4,16
1232415,122,0,2016-04-13 17:00:00,292.4,1,0,83043,15.5,,3.5,,1008.3,190.0,3.1,13,4,17
1232478,122,0,2016-04-13 18:00:00,274.6,1,0,83043,15.2,,3.6,,1008.5,210.0,1.0,13,4,18
1232541,122,0,2016-04-13 19:00:00,257.0,1,0,83043,13.3,,5.1,,1009.2,190.0,4.6,13,4,19
1232604,122,0,2016-04-13 20:00:00,236.5,1,0,83043,12.9,,5.2,,1009.5,180.0,3.1,13,4,20
1232667,122,0,2016-04-13 21:00:00,231.3,1,0,83043,12.0,,6.4,,1010.2,260.0,2.6,13,4,21
1232730,122,0,2016-04-13 22:00:00,227.4,1,0,83043,12.2,,6.5,,1010.4,220.0,1.0,13,4,22
1232793,122,0,2016-04-13 23:00:00,225.1,1,0,83043,10.9,,7.9,,1010.4,170.0,1.5,13,4,23
1232856,122,0,2016-04-14 00:00:00,229.5,1,0,83043,10.7,,7.5,,1010.7,210.0,2.1,14,4,0
1232919,122,0,2016-04-14 01:00:00,219.8,1,0,83043,9.2,,7.4,,1010.5,150.0,2.1,14,4,1
1232982,122,0,2016-04-14 02:00:00,219.9,1,0,83043,9.3,,6.9,,1010.6,190.0,2.6,14,4,2
1233045,122,0,2016-04-14 03:00:00,221.7,1,0,83043,8.6,,6.3,,1010.5,200.0,3.1,14,4,3
1233108,122,0,2016-04-14 04:00:00,219.7,1,0,83043,8.0,,6.1,,1010.5,210.0,3.1,14,4,4
1233171,122,0,2016-04-14 05:00:00,221.0,1,0,83043,8.0,,5.6,,1010.3,210.0,3.1,14,4,5
1233234,122,0,2016-04-14 06:00:00,225.3,1,0,83043,8.5,,5.8,,1010.1,220.0,1.5,14,4,6
1233297,122,0,2016-04-14 07:00:00,255.8,1,0,83043,8.7,,6.1,,1010.6,250.0,1.5,14,4,7
1233360,122,0,2016-04-14 08:00:00,277.6,1,0,83043,10.2,,6.6,,1011.0,220.0,1.5,14,4,8
1233423,122,0,2016-04-14 09:00:00,289.0,1,0,83043,12.2,,6.7,,1011.0,70.0,1.5,14,4,9
1233486,122,0,2016-04-14 10:00:00,309.8,1,0,83043,13.1,,5.8,,1010.9,160.0,1.0,14,4,10
1233549,122,0,2016-04-14 11:00:00,337.0,1,0,83043,15.1,,6.1,,1010.6,120.0,2.1,14,4,11
1233612,122,0,2016-04-14 12:00:00,330.1,1,0,83043,15.3,,6.2,,1010.1,140.0,3.1,14,4,12
1233675,122,0,2016-04-14 13:00:00,319.5,1,0,83043,16.6,,7.1,,1009.5,150.0,4.6,14,4,13
1233738,122,0,2016-04-14 14:00:00,326.3,1,0,83043,16.4,,6.4,,1008.9,150.0,4.6,14,4,14
1233801,122,0,2016-04-14 15:00:00,325.0,1,0,83043,15.7,,5.2,,1008.2,170.0,4.6,14,4,15
1233864,122,0,2016-04-14 16:00:00,308.4,1,0,83043,15.6,,5.6,,1007.7,180.0,5.1,14,4,16
1233927,122,0,2016-04-14 17:00:00,292.2,1,0,83043,15.3,,5.3,,1007.4,180.0,5.1,14,4,17
1233990,122,0,2016-04-14 18:00:00,276.0,1,0,83043,13.7,,5.4,,1007.2,180.0,5.1,14,4,18
1234053,122,0,2016-04-14 19:00:00,253.3,1,0,83043,12.9,,4.9,,1006.8,180.0,3.6,14,4,19
1234116,122,0,2016-04-14 20:00:00,237.9,1,0,83043,12.4,,5.9,,1006.9,170.0,3.6,14,4,20
1234179,122,0,2016-04-14 21:00:00,222.1,1,0,83043,11.6,,6.9,,1006.8,180.0,4.6,14,4,21
1234242,122,0,2016-04-14 22:00:00,219.4,1,0,83043,10.3,,8.2,,1006.2,180.0,2.1,14,4,22
1234305,122,0,2016-04-14 23:00:00,231.5,1,0,83043,9.6,,8.5,,1005.5,120.0,1.5,14,4,23
1234368,122,0,2016-04-15 00:00:00,227.1,1,0,83043,9.6,,8.8,,1005.1,70.0,1.0,15,4,0
1234431,122,0,2016-04-15 01:00:00,234.8,1,0,83043,9.3,,8.5,,1004.7,70.0,1.0,15,4,1
1234494,122,0,2016-04-15 02:00:00,237.1,1,0,83043,9.3,,8.7,,1003.9,50.0,1.0,15,4,2
1234557,122,0,2016-04-15 03:00:00,238.8,1,0,83043,9.0,,8.2,,1003.3,120.0,1.0,15,4,3
1234620,122,0,2016-04-15 04:00:00,236.5,1,0,83043,8.9,,8.6,,1002.6,110.0,1.0,15,4,4
1234683,122,0,2016-04-15 05:00:00,234.1,1,0,83043,9.0,,8.6,,1002.3,110.0,1.5,15,4,5
1234746,122,0,2016-04-15 06:00:00,250.0,1,0,83043,9.2,,9.0,,1002.3,360.0,1.0,15,4,6
1234809,122,0,2016-04-15 07:00:00,277.1,1,0,83043,9.5,,8.9,,1002.2,10.0,1.0,15,4,7
1234872,122,0,2016-04-15 08:00:00,301.0,1,0,83043,10.3,,9.2,,1002.0,310.0,1.0,15,4,8
1234935,122,0,2016-04-15 09:00:00,321.4,1,0,83043,11.4,,9.9,,1001.9,230.0,2.6,15,4,9
1234998,122,0,2016-04-15 10:00:00,329.2,1,0,83043,13.2,,9.2,,1001.2,260.0,1.0,15,4,10
1235061,122,0,2016-04-15 11:00:00,336.0,1,0,83043,11.1,,9.3,,1000.9,280.0,1.5,15,4,11
1235124,122,0,2016-04-15 12:00:00,324.3,1,0,83043,10.5,,9.4,,1000.5,170.0,2.6,15,4,12
1235187,122,0,2016-04-15 13:00:00,322.3,1,0,83043,10.6,,10.0,,999.9,230.0,3.1,15,4,13
1235250,122,0,2016-04-15 14:00:00,315.9,1,0,83043,10.6,,10.0,,999.3,220.0,2.6,15,4,14
1235313,122,0,2016-04-15 15:00:00,325.1,1,0,83043,11.0,,9.9,,998.5,180.0,4.1,15,4,15
1235376,122,0,2016-04-15 16:00:00,302.2,1,0,83043,9.7,,8.9,,997.7,20.0,4.6,15,4,16
1235439,122,0,2016-04-15 17:00:00,288.3,1,0,83043,9.2,,8.8,,997.3,30.0,2.6,15,4,17
1235502,122,0,2016-04-15 18:00:00,268.0,1,0,83043,9.8,,9.4,,996.9,360.0,3.1,15,4,18
1235565,122,0,2016-04-15 19:00:00,257.3,1,0,83043,9.6,,8.8,,997.4,340.0,2.1,15,4,19
1235628,122,0,2016-04-15 20:00:00,242.4,1,0,83043,9.3,,8.7,,998.4,310.0,3.6,15,4,20
1235691,122,0,2016-04-15 21:00:00,237.4,1,0,83043,8.8,,8.2,,998.8,300.0,2.6,15,4,21
1235754,122,0,2016-04-15 22:00:00,231.5,1,0,83043,8.6,,8.0,,999.3,270.0,2.6,15,4,22
1235817,122,0,2016-04-15 23:00:00,231.4,1,0,83043,8.4,,8.1,,999.4,250.0,4.6,15,4,23
1235880,122,0,2016-04-16 00:00:00,225.5,1,0,83043,7.5,,6.2,,999.5,300.0,5.1,16,4,0
1235943,122,0,2016-04-16 01:00:00,221.2,1,0,83043,6.8,,5.6,,999.4,320.0,3.6,16,4,1
1236006,122,0,2016-04-16 02:00:00,225.6,1,0,83043,6.2,,4.7,,999.8,300.0,4.1,16,4,2
1236069,122,0,2016-04-16 03:00:00,226.6,1,0,83043,5.7,,4.0,,1000.0,310.0,3.6,16,4,3
1236132,122,0,2016-04-16 04:00:00,225.7,1,0,83043,5.2,,3.6,,1000.2,300.0,2.6,16,4,4
1236195,122,0,2016-04-16 05:00:00,228.1,1,0,83043,5.0,,3.8,,1000.7,300.0,2.1,16,4,5
1236258,122,0,2016-04-16 06:00:00,225.8,1,0,83043,5.2,,3.5,,1001.3,290.0,2.6,16,4,6
1236321,122,0,2016-04-16 07:00:00,231.7,1,0,83043,5.5,,3.6,,1001.8,280.0,3.6,16,4,7
1236384,122,0,2016-04-16 08:00:00,236.6,1,0,83043,5.9,,4.7,,1002.3,290.0,2.6,16,4,8
1236447,122,0,2016-04-16 09:00:00,243.8,1,0,83043,5.8,,2.7,,1003.0,350.0,3.6,16,4,9
1236510,122,0,2016-04-16 10:00:00,247.2,1,0,83043,5.4,,3.2,,1003.9,340.0,3.6,16,4,10
1236573,122,0,2016-04-16 11:00:00,266.4,1,0,83043,5.9,,3.9,,1004.6,330.0,4.1,16,4,11
1236636,122,0,2016-04-16 12:00:00,256.8,1,0,83043,6.1,,2.9,,1005.1,340.0,4.1,16,4,12
1236698,122,0,2016-04-16 13:00:00,246.8,1,0,83043,6.2,,2.5,,1006.0,350.0,3.6,16,4,13
1236761,122,0,2016-04-16 14:00:00,239.7,1,0,83043,6.9,,2.0,,1006.3,330.0,4.6,16,4,14
1236824,122,0,2016-04-16 15:00:00,240.8,1,0,83043,6.4,,3.0,,1006.6,310.0,3.1,16,4,15
1236887,122,0,2016-04-16 16:00:00,236.0,1,0,83043,8.0,,-0.4,,1006.7,340.0,3.1,16,4,16
1236950,122,0,2016-04-16 17:00:00,236.2,1,0,83043,9.1,,-1.3,,1006.9,340.0,2.6,16,4,17
1237013,122,0,2016-04-16 18:00:00,233.6,1,0,83043,8.8,,-1.7,,1007.1,330.0,3.6,16,4,18
1237076,122,0,2016-04-16 19:00:00,229.9,1,0,83043,6.8,,1.9,,1008.2,350.0,2.6,16,4,19
1237139,122,0,2016-04-16 20:00:00,230.6,1,0,83043,5.8,,2.0,,1009.1,320.0,1.5,16,4,20
1237202,122,0,2016-04-16 21:00:00,230.0,1,0,83043,5.1,0.0,1.9,,1009.6,360.0,1.0,16,4,21
1237265,122,0,2016-04-16 22:00:00,227.9,1,0,83043,3.9,,1.9,,1010.5,330.0,1.5,16,4,22
1237328,122,0,2016-04-16 23:00:00,226.4,1,0,83043,4.1,,1.7,,1011.0,350.0,3.1,16,4,23
1237391,122,0,2016-04-17 00:00:00,226.2,1,0,83043,2.8,,1.3,,1011.2,310.0,1.0,17,4,0
1237454,122,0,2016-04-17 01:00:00,229.6,1,0,83043,2.6,0.0,1.6,,1011.4,290.0,2.1,17,4,1
1237517,122,0,2016-04-17 02:00:00,232.5,1,0,83043,1.8,0.0,0.6,,1011.9,300.0,1.5,17,4,2
1237580,122,0,2016-04-17 03:00:00,232.5,1,0,83043,1.4,0.0,0.6,,1012.3,310.0,1.0,17,4,3
1237643,122,0,2016-04-17 04:00:00,231.2,1,0,83043,1.0,0.0,0.3,,1012.6,310.0,1.0,17,4,4
1237706,122,0,2016-04-17 05:00:00,230.6,1,0,83043,0.6,0.0,-0.1,,1013.2,270.0,1.5,17,4,5
1237769,122,0,2016-04-17 06:00:00,234.8,1,0,83043,1.6,0.0,1.1,,1013.8,270.0,1.5,17,4,6
1237832,122,0,2016-04-17 07:00:00,233.7,1,0,83043,3.0,0.0,1.5,,1014.6,280.0,1.5,17,4,7
1237895,122,0,2016-04-17 08:00:00,233.7,1,0,83043,5.6,0.0,2.4,,1015.1,300.0,1.0,17,4,8
1237958,122,0,2016-04-17 09:00:00,234.1,1,0,83043,7.1,,1.0,,1015.7,300.0,2.6,17,4,9
1238021,122,0,2016-04-17 10:00:00,242.8,1,0,83043,8.2,,-1.1,,1016.2,310.0,3.1,17,4,10
1238084,122,0,2016-04-17 11:00:00,242.7,1,0,83043,9.3,,-0.6,,1016.5,320.0,3.1,17,4,11
1238147,122,0,2016-04-17 12:00:00,238.8,1,0,83043,9.9,,-0.5,,1016.8,350.0,3.6,17,4,12
1238210,122,0,2016-04-17 13:00:00,235.6,1,0,83043,10.1,,-0.7,,1017.1,340.0,4.1,17,4,13
1238273,122,0,2016-04-17 14:00:00,239.6,1,0,83043,11.3,,0.2,,1017.4,300.0,2.6,17,4,14
1238336,122,0,2016-04-17 15:00:00,235.9,1,0,83043,10.4,,-2.8,,1017.5,330.0,2.6,17,4,15
1238399,122,0,2016-04-17 16:00:00,236.5,1,0,83043,11.3,,-1.6,,1017.5,270.0,2.6,17,4,16
1238462,122,0,2016-04-17 17:00:00,231.1,1,0,83043,11.3,,-2.7,,1017.7,270.0,2.1,17,4,17
1238525,122,0,2016-04-17 18:00:00,235.7,1,0,83043,11.5,,-3.6,,1018.0,290.0,3.1,17,4,18
1238588,122,0,2016-04-17 19:00:00,232.0,1,0,83043,9.8,,-1.4,,1018.5,300.0,2.1,17,4,19
1238651,122,0,2016-04-17 20:00:00,226.5,1,0,83043,8.9,,-1.8,,1019.1,290.0,1.0,17,4,20
1238714,122,0,2016-04-17 21:00:00,231.8,1,0,83043,8.6,,-1.5,,1019.5,270.0,1.5,17,4,21
1238777,122,0,2016-04-17 22:00:00,228.6,1,0,83043,7.1,0.0,-0.5,,1019.8,210.0,2.1,17,4,22
1238840,122,0,2016-04-17 23:00:00,230.9,1,0,83043,5.7,0.0,0.4,,1020.3,250.0,2.1,17,4,23
1238903,122,0,2016-04-18 00:00:00,232.1,1,0,83043,5.4,0.0,0.5,,1020.4,210.0,2.6,18,4,0
1238966,122,0,2016-04-18 01:00:00,228.0,1,0,83043,3.4,0.0,-0.4,,1020.7,260.0,3.1,18,4,1
1239029,122,0,2016-04-18 02:00:00,230.7,1,0,83043,3.6,0.0,0.5,,1020.6,260.0,2.1,18,4,2
1239092,122,0,2016-04-18 03:00:00,224.0,1,0,83043,3.9,0.0,1.8,,1020.8,240.0,3.1,18,4,3
1239155,122,0,2016-04-18 04:00:00,226.1,1,0,83043,3.0,,1.2,,1020.7,250.0,2.6,18,4,4
1239218,122,0,2016-04-18 05:00:00,231.0,1,0,83043,3.0,0.0,1.0,,,250.0,3.1,18,4,5
1239281,122,0,2016-04-18 06:00:00,247.4,1,0,83043,4.8,,2.4,,1021.3,270.0,2.6,18,4,6
1239344,122,0,2016-04-18 07:00:00,266.3,1,0,83043,6.1,,3.2,,1021.5,240.0,3.6,18,4,7
1239407,122,0,2016-04-18 08:00:00,278.3,1,0,83043,7.8,0.0,2.5,,1021.7,270.0,4.1,18,4,8
1239470,122,0,2016-04-18 09:00:00,300.1,1,0,83043,10.0,,3.3,,1021.9,270.0,5.7,18,4,9
1239533,122,0,2016-04-18 10:00:00,319.2,1,0,83043,10.0,,2.8,,1022.2,270.0,7.2,18,4,10
1239596,122,0,2016-04-18 11:00:00,310.6,1,0,83043,9.8,,3.2,,1022.5,270.0,6.7,18,4,11
1239659,122,0,2016-04-18 12:00:00,315.1,1,0,83043,10.6,,4.0,,1022.6,260.0,6.7,18,4,12
1239722,122,0,2016-04-18 13:00:00,319.0,1,0,83043,10.9,,2.9,,1022.5,260.0,6.2,18,4,13
1239785,122,0,2016-04-18 14:00:00,320.7,1,0,83043,12.0,,3.3,,1022.3,260.0,6.2,18,4,14
1239848,122,0,2016-04-18 15:00:00,311.8,1,0,83043,11.5,,3.4,,1022.3,260.0,7.2,18,4,15
1239911,122,0,2016-04-18 16:00:00,299.1,1,0,83043,12.1,,3.9,,1022.2,250.0,6.7,18,4,16
1239974,122,0,2016-04-18 17:00:00,284.3,1,0,83043,11.7,,3.9,,1022.5,250.0,6.2,18,4,17
1240037,122,0,2016-04-18 18:00:00,266.9,1,0,83043,11.5,,3.9,,1022.8,260.0,5.1,18,4,18
1240100,122,0,2016-04-18 19:00:00,249.2,1,0,83043,11.1,,4.3,,1023.4,260.0,5.1,18,4,19
1240163,122,0,2016-04-18 20:00:00,240.1,1,0,83043,10.9,,4.4,,1024.0,250.0,3.6,18,4,20
1240226,122,0,2016-04-18 21:00:00,233.7,1,0,83043,10.7,,5.2,,1024.5,270.0,3.1,18,4,21
1240289,122,0,2016-04-18 22:00:00,228.5,1,0,83043,10.3,,5.5,,1024.9,260.0,5.7,18,4,22
1240352,122,0,2016-04-18 23:00:00,233.6,1,0,83043,9.7,,5.6,,1025.4,270.0,3.6,18,4,23
1240415,122,0,2016-04-19 00:00:00,233.2,1,0,83043,9.2,,5.9,,1025.8,260.0,4.1,19,4,0
1240478,122,0,2016-04-19 01:00:00,235.9,1,0,83043,9.1,,6.0,,1025.9,270.0,3.6,19,4,1
1240541,122,0,2016-04-19 02:00:00,235.5,1,0,83043,8.9,,6.1,,1026.0,260.0,3.6,19,4,2
1240604,122,0,2016-04-19 03:00:00,232.1,1,0,83043,8.9,,6.2,,1026.4,280.0,2.6,19,4,3
1240667,122,0,2016-04-19 04:00:00,232.4,1,0,83043,9.1,,6.2,,1026.3,290.0,2.1,19,4,4
1240730,122,0,2016-04-19 05:00:00,232.0,1,0,83043,9.0,,6.3,,1026.5,300.0,2.1,19,4,5
1240793,122,0,2016-04-19 06:00:00,243.1,1,0,83043,9.0,,6.5,,1027.0,320.0,1.0,19,4,6
1240856,122,0,2016-04-19 07:00:00,277.2,1,0,83043,9.7,,6.4,,1027.5,320.0,2.1,19,4,7
1240919,122,0,2016-04-19 08:00:00,300.5,1,0,83043,10.6,,6.2,,1028.1,10.0,2.1,19,4,8
1240982,122,0,2016-04-19 09:00:00,323.5,1,0,83043,12.3,,3.2,,1028.2,30.0,2.6,19,4,9
1241045,122,0,2016-04-19 10:00:00,334.2,1,0,83043,12.2,,1.9,,1028.5,360.0,3.6,19,4,10
1241108,122,0,2016-04-19 11:00:00,358.3,1,0,83043,12.9,,2.1,,1028.9,10.0,3.6,19,4,11
1241171,122,0,2016-04-19 12:00:00,343.5,1,0,83043,13.5,,2.6,,1028.8,270.0,1.5,19,4,12
1241234,122,0,2016-04-19 13:00:00,347.7,1,0,83043,14.2,,2.2,,1028.7,360.0,2.1,19,4,13
1241297,122,0,2016-04-19 14:00:00,348.8,1,0,83043,15.0,,1.5,,1028.7,20.0,3.6,19,4,14
1241360,122,0,2016-04-19 15:00:00,341.4,1,0,83043,15.0,,1.9,,1028.4,30.0,2.6,19,4,15
1241423,122,0,2016-04-19 16:00:00,330.7,1,0,83043,15.0,0.0,0.9,,1028.2,360.0,2.6,19,4,16
1241486,122,0,2016-04-19 17:00:00,309.8,1,0,83043,15.1,0.0,1.6,,1028.0,70.0,3.1,19,4,17
1241549,122,0,2016-04-19 18:00:00,287.9,1,0,83043,14.4,0.0,1.5,,1028.2,60.0,3.6,19,4,18
1241612,122,0,2016-04-19 19:00:00,265.3,1,0,83043,13.3,0.0,1.7,,1028.7,60.0,3.1,19,4,19
1241675,122,0,2016-04-19 20:00:00,249.6,1,0,83043,10.5,0.0,3.5,,1029.8,90.0,5.1,19,4,20
1241738,122,0,2016-04-19 21:00:00,238.8,1,0,83043,9.4,0.0,4.7,,1030.5,80.0,5.7,19,4,21
1241801,122,0,2016-04-19 22:00:00,235.7,1,0,83043,8.3,0.0,5.7,,1031.1,90.0,6.2,19,4,22
1241864,122,0,2016-04-19 23:00:00,234.5,1,0,83043,7.6,0.0,5.1,,1031.2,90.0,4.1,19,4,23
1241927,122,0,2016-04-20 00:00:00,225.8,1,0,83043,7.5,0.0,4.1,,1031.2,70.0,3.1,20,4,0
1241990,122,0,2016-04-20 01:00:00,229.4,1,0,83043,6.8,0.0,4.3,,1030.8,60.0,2.6,20,4,1
1242053,122,0,2016-04-20 02:00:00,231.9,1,0,83043,6.2,0.0,4.4,,1030.8,60.0,3.6,20,4,2
1242116,122,0,2016-04-20 03:00:00,231.7,1,0,83043,5.6,0.0,4.1,,1031.2,60.0,2.6,20,4,3
1242179,122,0,2016-04-20 04:00:00,232.8,1,0,83043,5.0,0.0,3.8,,1031.3,50.0,1.5,20,4,4
1242242,122,0,2016-04-20 05:00:00,234.6,1,0,83043,4.6,0.0,3.7,,1031.2,50.0,2.6,20,4,5
1242305,122,0,2016-04-20 06:00:00,238.3,1,0,83043,5.4,0.0,4.2,,1031.2,50.0,2.6,20,4,6
1242368,122,0,2016-04-20 07:00:00,259.1,1,0,83043,7.3,0.0,5.0,,1031.4,60.0,2.6,20,4,7
1242431,122,0,2016-04-20 08:00:00,278.7,1,0,83043,9.0,,4.4,,1031.2,80.0,6.2,20,4,8
1242494,122,0,2016-04-20 09:00:00,301.2,1,0,83043,10.3,,4.6,,1031.0,90.0,6.7,20,4,9
1242557,122,0,2016-04-20 10:00:00,320.7,1,0,83043,11.7,,3.4,,1030.7,70.0,5.1,20,4,10
1242620,122,0,2016-04-20 11:00:00,315.2,1,0,83043,12.9,0.0,4.2,,1030.4,80.0,5.7,20,4,11
1242683,122,0,2016-04-20 12:00:00,333.6,1,0,83043,13.5,0.0,3.8,,1030.1,90.0,6.2,20,4,12
1242746,122,0,2016-04-20 13:00:00,326.0,1,0,83043,14.3,0.0,4.3,,1029.8,80.0,6.2,20,4,13
1242809,122,0,2016-04-20 14:00:00,322.6,1,0,83043,14.0,0.0,3.3,,1029.3,100.0,6.7,20,4,14
1242872,122,0,2016-04-20 15:00:00,325.4,1,0,83043,14.2,0.0,3.3,,1028.9,100.0,6.2,20,4,15
1242935,122,0,2016-04-20 16:00:00,307.3,1,0,83043,14.5,0.0,3.5,,1028.3,90.0,6.2,20,4,16
1242998,122,0,2016-04-20 17:00:00,294.2,1,0,83043,13.5,0.0,2.1,,1027.4,60.0,5.7,20,4,17
1243061,122,0,2016-04-20 18:00:00,268.5,1,0,83043,11.9,0.0,2.3,,1027.1,80.0,7.2,20,4,18
1243124,122,0,2016-04-20 19:00:00,249.2,1,0,83043,10.4,0.0,1.0,,1027.5,70.0,5.1,20,4,19
1243187,122,0,2016-04-20 20:00:00,235.0,1,0,83043,9.4,0.0,2.0,,1027.4,60.0,5.7,20,4,20
1243250,122,0,2016-04-20 21:00:00,229.2,1,0,83043,8.3,0.0,3.6,,1027.8,70.0,5.1,20,4,21
1243313,122,0,2016-04-20 22:00:00,224.3,1,0,83043,7.8,0.0,3.9,,1027.6,60.0,5.7,20,4,22
1243376,122,0,2016-04-20 23:00:00,224.8,1,0,83043,7.2,0.0,4.1,,1027.4,50.0,3.6,20,4,23
1243439,122,0,2016-04-21 00:00:00,234.3,1,0,83043,6.9,,4.6,,1027.4,60.0,4.1,21,4,0
1243502,122,0,2016-04-21 01:00:00,225.8,1,0,83043,6.6,,4.9,,1026.7,50.0,3.1,21,4,1
1243565,122,0,2016-04-21 02:00:00,223.2,1,0,83043,6.3,,5.0,,1026.1,50.0,3.6,21,4,2
1243628,122,0,2016-04-21 03:00:00,224.4,1,0,83043,6.0,0.0,4.9,,1025.9,40.0,3.1,21,4,3
1243691,122,0,2016-04-21 04:00:00,224.9,1,0,83043,6.2,,5.4,,1025.0,50.0,3.6,21,4,4
1243754,122,0,2016-04-21 05:00:00,226.3,1,0,83043,6.8,,6.0,,1024.4,60.0,3.6,21,4,5
